VYBER;xKOD;xROK;KOD;ROK;KRAJ;KRAJ_POSKYTOVATEL;HOSP
;;X;A207;2011;64;80;26
;;X;A207;2011;71;10;8
;;X;A207;2011;71;52;2
;;X;A207;2011;71;53;1
;;X;A207;2011;71;63;6
;;X;A207;2011;71;64;18
;;X;A207;2011;71;71;454
;;X;A207;2011;71;72;2
;;X;A207;2011;71;80;64
;;X;A207;2011;72;10;10
;;X;A207;2011;72;20;1
;;X;A207;2011;72;53;1
;;X;A207;2011;72;63;6
;;X;A207;2011;72;64;26
;;X;A207;2011;72;71;10
;;X;A207;2011;72;72;334
;;X;A207;2011;72;80;52
;;X;A207;2011;80;10;4
;;X;A207;2011;80;32;1
;;X;A207;2011;80;51;1
;;X;A207;2011;80;63;2
;;X;A207;2011;80;64;10
;;X;A207;2011;80;71;17
;;X;A207;2011;80;80;791
;;X;A208;2007;10;10;1157
;;X;A208;2007;10;20;34
;;X;A208;2007;10;31;5
;;X;A208;2007;10;32;3
;;X;A208;2007;10;42;7
;;X;A208;2007;10;52;1
;;X;A208;2007;10;53;1
;;X;A208;2007;10;72;1
;;X;A208;2007;10;80;5
;;X;A208;2007;20;10;323
;;X;A208;2007;20;20;676
;;X;A208;2007;20;31;7
;;X;A208;2007;20;32;9
;;X;A208;2007;20;42;8
;;X;A208;2007;20;51;9
;;X;A208;2007;20;52;16
;;X;A208;2007;20;53;8
;;X;A208;2007;20;63;9
;;X;A208;2007;20;64;16
;;X;A208;2007;20;80;1
;;X;A208;2007;31;10;12
;;X;A208;2007;31;20;1
;;X;A208;2007;31;31;812
;;X;A208;2007;31;51;1
;;X;A208;2007;31;64;5
;;X;A208;2007;32;10;22
;;X;A208;2007;32;20;1
;;X;A208;2007;32;31;6
;;X;A208;2007;32;32;407
;;X;A208;2007;32;41;6
;;X;A208;2007;32;42;3
;;X;A208;2007;32;51;1
;;X;A208;2007;32;63;1
;;X;A208;2007;41;10;35
;;X;A208;2007;41;20;1
;;X;A208;2007;41;32;3
;;X;A208;2007;41;41;266
;;X;A208;2007;41;42;17
;;X;A208;2007;41;64;3
;;X;A208;2007;41;80;1
;;X;A208;2007;42;10;73
;;X;A208;2007;42;20;7
;;X;A208;2007;42;31;1
;;X;A208;2007;42;32;2
;;X;A208;2007;42;42;1148
;;X;A208;2007;42;51;47
;;X;A208;2007;42;52;4
;;X;A208;2007;42;53;2
;;X;A208;2007;42;63;2
;;X;A208;2007;42;64;8
;;X;A208;2007;42;80;4
;;X;A208;2007;51;10;66
;;X;A208;2007;51;20;9
;;X;A208;2007;51;31;1
;;X;A208;2007;51;42;2
;;X;A208;2007;51;51;304
;;X;A208;2007;51;52;7
;;X;A208;2007;52;10;20
;;X;A208;2007;52;52;774
;;X;A208;2007;52;53;3
;;X;A208;2007;52;71;2
;;X;A208;2007;52;80;1
;;X;A208;2007;53;10;23
;;X;A208;2007;53;20;3
;;X;A208;2007;53;52;120
;;X;A208;2007;53;53;572
;;X;A208;2007;53;63;5
;;X;A208;2007;53;64;8
;;X;A208;2007;53;71;7
;;X;A208;2007;63;10;12
;;X;A208;2007;63;20;5
;;X;A208;2007;63;31;12
;;X;A208;2007;63;52;9
;;X;A208;2007;63;63;277
;;X;A208;2007;63;64;27
;;X;A208;2007;63;71;1
;;X;A208;2007;64;10;8
;;X;A208;2007;64;53;8
;;X;A208;2007;64;63;13
;;X;A208;2007;64;64;880
;;X;A208;2007;64;71;3
;;X;A208;2007;64;72;5
;;X;A208;2007;64;80;2
;;X;A208;2007;71;10;3
;;X;A208;2007;71;20;2
;;X;A208;2007;71;31;1
;;X;A208;2007;71;64;21
;;X;A208;2007;71;71;436
;;X;A208;2007;71;72;5
;;X;A208;2007;71;80;37
;;X;A208;2007;72;42;1
;;X;A208;2007;72;64;26
;;X;A208;2007;72;72;351
;;X;A208;2007;72;80;20
;;X;A208;2007;80;10;14
;;X;A208;2007;80;51;1
;;X;A208;2007;80;64;10
;;X;A208;2007;80;71;15
;;X;A208;2007;80;72;19
;;X;A208;2007;80;80;1590
;;X;A208;2008;10;10;1187
;;X;A208;2008;10;20;34
;;X;A208;2008;10;31;5
;;X;A208;2008;10;32;2
;;X;A208;2008;10;41;1
;;X;A208;2008;10;42;3
;;X;A208;2008;10;51;3
;;X;A208;2008;10;52;5
;;X;A208;2008;10;53;1
;;X;A208;2008;10;80;2
;;X;A208;2008;20;10;327
;;X;A208;2008;20;20;736
;;X;A208;2008;20;31;5
;;X;A208;2008;20;32;7
;;X;A208;2008;20;41;1
;;X;A208;2008;20;42;10
;;X;A208;2008;20;51;15
;;X;A208;2008;20;52;5
;;X;A208;2008;20;53;5
;;X;A208;2008;20;63;8
;;X;A208;2008;20;64;7
;;X;A208;2008;20;72;1
;;X;A208;2008;31;10;20
;;X;A208;2008;31;20;1
;;X;A208;2008;31;31;847
;;X;A208;2008;31;32;3
;;X;A208;2008;31;51;1
;;X;A208;2008;31;52;1
;;X;A208;2008;31;63;1
;;X;A208;2008;31;64;5
;;X;A208;2008;31;71;1
;;X;A208;2008;32;10;24
;;X;A208;2008;32;20;4
;;X;A208;2008;32;31;5
;;X;A208;2008;32;32;443
;;X;A208;2008;32;41;17
;;X;A208;2008;41;10;60
;;X;A208;2008;41;32;4
;;X;A208;2008;41;41;252
;;X;A208;2008;41;42;2
;;X;A208;2008;41;64;3
;;X;A208;2008;42;10;57
;;X;A208;2008;42;20;5
;;X;A208;2008;42;41;1
;;X;A208;2008;42;42;1100
;;X;A208;2008;42;51;45
;;X;A208;2008;42;52;4
;;X;A208;2008;42;53;2
;;X;A208;2008;42;63;3
;;X;A208;2008;42;64;5
;;X;A208;2008;42;80;4
;;X;A208;2008;51;10;67
;;X;A208;2008;51;20;6
;;X;A208;2008;51;31;4
;;X;A208;2008;51;51;289
;;X;A208;2008;51;52;9
;;X;A208;2008;51;63;4
;;X;A208;2008;52;10;12
;;X;A208;2008;52;20;8
;;X;A208;2008;52;31;1
;;X;A208;2008;52;51;1
;;X;A208;2008;52;52;615
;;X;A208;2008;52;53;1
;;X;A208;2008;52;71;1
;;X;A208;2008;53;10;23
;;X;A208;2008;53;20;6
;;X;A208;2008;53;52;86
;;X;A208;2008;53;53;550
;;X;A208;2008;53;63;5
;;X;A208;2008;53;64;8
;;X;A208;2008;53;71;2
;;X;A208;2008;63;10;14
;;X;A208;2008;63;31;13
;;X;A208;2008;63;52;2
;;X;A208;2008;63;53;2
;;X;A208;2008;63;63;396
;;X;A208;2008;63;64;30
;;X;A208;2008;64;10;10
;;X;A208;2008;64;41;1
;;X;A208;2008;64;52;2
;;X;A208;2008;64;53;10
;;X;A208;2008;64;63;8
;;X;A208;2008;64;64;862
;;X;A208;2008;64;71;1
;;X;A208;2008;71;10;2
;;X;A208;2008;71;20;1
;;X;A208;2008;71;31;1
;;X;A208;2008;71;51;1
;;X;A208;2008;71;52;3
;;X;A208;2008;71;64;12
;;X;A208;2008;71;71;394
;;X;A208;2008;71;72;3
;;X;A208;2008;71;80;45
;;X;A208;2008;72;10;1
;;X;A208;2008;72;42;2
;;X;A208;2008;72;64;26
;;X;A208;2008;72;71;5
;;X;A208;2008;72;72;312
;;X;A208;2008;72;80;19
;;X;A208;2008;80;10;12
;;X;A208;2008;80;20;2
;;X;A208;2008;80;31;2
;;X;A208;2008;80;64;18
;;X;A208;2008;80;71;13
;;X;A208;2008;80;72;16
;;X;A208;2008;80;80;1489
;;X;A208;2009;10;10;1032
;;X;A208;2009;10;20;41
;;X;A208;2009;10;31;8
;;X;A208;2009;10;32;1
;;X;A208;2009;10;42;4
;;X;A208;2009;10;51;5
;;X;A208;2009;10;52;1
;;X;A208;2009;10;53;1
;;X;A208;2009;10;63;1
;;X;A208;2009;10;64;1
;;X;A208;2009;10;71;1
;;X;A208;2009;10;80;2
;;X;A208;2009;20;10;336
;;X;A208;2009;20;20;664
;;X;A208;2009;20;31;8
;;X;A208;2009;20;32;11
;;X;A208;2009;20;41;1
;;X;A208;2009;20;42;14
;;X;A208;2009;20;51;7
;;X;A208;2009;20;52;13
;;X;A208;2009;20;53;5
;;X;A208;2009;20;63;4
;;X;A208;2009;20;64;4
;;X;A208;2009;20;80;1
;;X;A208;2009;31;10;31
;;X;A208;2009;31;20;3
;;X;A208;2009;31;31;887
;;X;A208;2009;31;42;1
;;X;A208;2009;31;52;2
;;X;A208;2009;31;63;2
;;X;A208;2009;31;64;3
;;X;A208;2009;32;10;9
;;X;A208;2009;32;20;5
;;X;A208;2009;32;31;6
;;X;A208;2009;32;32;475
;;X;A208;2009;32;41;11
;;X;A208;2009;32;42;1
;;X;A208;2009;32;52;1
;;X;A208;2009;32;64;2
;;X;A208;2009;32;71;1
;;X;A208;2009;41;10;72
;;X;A208;2009;41;32;3
;;X;A208;2009;41;41;240
;;X;A208;2009;41;42;2
;;X;A208;2009;41;63;1
;;X;A208;2009;41;64;5
;;X;A208;2009;42;10;38
;;X;A208;2009;42;20;6
;;X;A208;2009;42;32;1
;;X;A208;2009;42;41;18
;;X;A208;2009;42;42;1092
;;X;A208;2009;42;51;47
;;X;A208;2009;42;52;5
;;X;A208;2009;42;63;3
;;X;A208;2009;42;64;4
;;X;A208;2009;42;80;2
;;X;A208;2009;51;10;78
;;X;A208;2009;51;20;8
;;X;A208;2009;51;31;2
;;X;A208;2009;51;42;1
;;X;A208;2009;51;51;287
;;X;A208;2009;51;52;5
;;X;A208;2009;51;63;3
;;X;A208;2009;52;10;13
;;X;A208;2009;52;20;4
;;X;A208;2009;52;42;1
;;X;A208;2009;52;51;2
;;X;A208;2009;52;52;604
;;X;A208;2009;52;71;1
;;X;A208;2009;53;10;12
;;X;A208;2009;53;20;2
;;X;A208;2009;53;31;1
;;X;A208;2009;53;51;3
;;X;A208;2009;53;52;75
;;X;A208;2009;53;53;496
;;X;A208;2009;53;63;7
;;X;A208;2009;53;64;11
;;X;A208;2009;53;71;6
;;X;A208;2009;63;10;19
;;X;A208;2009;63;31;11
;;X;A208;2009;63;51;1
;;X;A208;2009;63;52;4
;;X;A208;2009;63;53;3
;;X;A208;2009;63;63;395
;;X;A208;2009;63;64;25
;;X;A208;2009;63;71;1
;;X;A208;2009;63;80;2
;;X;A208;2009;64;10;7
;;X;A208;2009;64;20;1
;;X;A208;2009;64;52;1
;;X;A208;2009;64;53;8
;;X;A208;2009;64;63;11
;;X;A208;2009;64;64;1047
;;X;A208;2009;64;72;2
;;X;A208;2009;71;10;5
;;X;A208;2009;71;20;1
;;X;A208;2009;71;31;1
;;X;A208;2009;71;52;4
;;X;A208;2009;71;64;27
;;X;A208;2009;71;71;400
;;X;A208;2009;71;72;2
;;X;A208;2009;71;80;39
;;X;A208;2009;72;10;8
;;X;A208;2009;72;42;1
;;X;A208;2009;72;64;25
;;X;A208;2009;72;71;3
;;X;A208;2009;72;72;344
;;X;A208;2009;72;80;20
;;X;A208;2009;80;10;7
;;X;A208;2009;80;31;6
;;X;A208;2009;80;64;11
;;X;A208;2009;80;71;14
;;X;A208;2009;80;72;12
;;X;A208;2009;80;80;1345
;;X;A208;2010;10;10;1071
;;X;A208;2010;10;20;20
;;X;A208;2010;10;31;10
;;X;A208;2010;10;32;6
;;X;A208;2010;10;41;3
;;X;A208;2010;10;42;4
;;X;A208;2010;10;52;1
;;X;A208;2010;10;53;4
;;X;A208;2010;10;64;3
;;X;A208;2010;10;80;1
;;X;A208;2010;20;10;337
;;X;A208;2010;20;20;726
;;X;A208;2010;20;31;10
;;X;A208;2010;20;32;8
;;X;A208;2010;20;42;6
;;X;A208;2010;20;51;4
;;X;A208;2010;20;52;9
;;X;A208;2010;20;53;6
;;X;A208;2010;20;63;11
;;X;A208;2010;20;64;14
;;X;A208;2010;31;10;22
;;X;A208;2010;31;20;3
;;X;A208;2010;31;31;909
;;X;A208;2010;31;42;2
;;X;A208;2010;31;52;3
;;X;A208;2010;31;63;5
;;X;A208;2010;31;64;6
;;X;A208;2010;32;10;19
;;X;A208;2010;32;20;2
;;X;A208;2010;32;31;2
;;X;A208;2010;32;32;438
;;X;A208;2010;32;41;10
;;X;A208;2010;32;42;1
;;X;A208;2010;32;51;1
;;X;A208;2010;32;64;1
;;X;A208;2010;32;72;1
;;X;A208;2010;32;80;4
;;X;A208;2010;41;10;66
;;X;A208;2010;41;31;1
;;X;A208;2010;41;32;16
;;X;A208;2010;41;41;234
;;X;A208;2010;41;52;1
;;X;A208;2010;41;64;4
;;X;A208;2010;42;10;61
;;X;A208;2010;42;20;3
;;X;A208;2010;42;32;3
;;X;A208;2010;42;41;16
;;X;A208;2010;42;42;985
;;X;A208;2010;42;51;40
;;X;A208;2010;42;52;6
;;X;A208;2010;42;63;3
;;X;A208;2010;42;64;3
;;X;A208;2010;42;71;1
;;X;A208;2010;42;80;2
;;X;A208;2010;51;10;135
;;X;A208;2010;51;20;17
;;X;A208;2010;51;31;2
;;X;A208;2010;51;42;2
;;X;A208;2010;51;51;299
;;X;A208;2010;51;52;6
;;X;A208;2010;51;63;2
;;X;A208;2010;52;10;6
;;X;A208;2010;52;20;8
;;X;A208;2010;52;51;1
;;X;A208;2010;52;52;632
;;X;A208;2010;52;53;2
;;X;A208;2010;52;63;1
;;X;A208;2010;52;64;2
;;X;A208;2010;53;10;17
;;X;A208;2010;53;20;2
;;X;A208;2010;53;31;4
;;X;A208;2010;53;51;2
;;X;A208;2010;53;52;54
;;X;A208;2010;53;53;507
;;X;A208;2010;53;63;7
;;X;A208;2010;53;64;12
;;X;A208;2010;53;71;5
;;X;A208;2010;53;80;1
;;X;A208;2010;63;10;22
;;X;A208;2010;63;20;1
;;X;A208;2010;63;31;13
;;X;A208;2010;63;32;1
;;X;A208;2010;63;41;3
;;X;A208;2010;63;52;1
;;X;A208;2010;63;53;3
;;X;A208;2010;63;63;421
;;X;A208;2010;63;64;37
;;X;A208;2010;64;10;9
;;X;A208;2010;64;42;1
;;X;A208;2010;64;51;2
;;X;A208;2010;64;53;11
;;X;A208;2010;64;63;13
;;X;A208;2010;64;64;1154
;;X;A208;2010;64;72;2
;;X;A208;2010;64;80;1
;;X;A208;2010;71;10;2
;;X;A208;2010;71;52;3
;;X;A208;2010;71;64;25
;;X;A208;2010;71;71;392
;;X;A208;2010;71;80;25
;;X;A208;2010;72;10;3
;;X;A208;2010;72;42;2
;;X;A208;2010;72;64;27
;;X;A208;2010;72;71;5
;;X;A208;2010;72;72;321
;;X;A208;2010;72;80;19
;;X;A208;2010;80;10;7
;;X;A208;2010;80;31;3
;;X;A208;2010;80;51;1
;;X;A208;2010;80;64;4
;;X;A208;2010;80;71;9
;;X;A208;2010;80;72;8
;;X;A208;2010;80;80;1259
;;X;A208;2011;10;10;1048
;;X;A208;2011;10;20;26
;;X;A208;2011;10;31;5
;;X;A208;2011;10;32;2
;;X;A208;2011;10;41;3
;;X;A208;2011;10;42;9
;;X;A208;2011;10;51;2
;;X;A208;2011;10;63;1
;;X;A208;2011;10;72;1
;;X;A208;2011;20;10;336
;;X;A208;2011;20;20;786
;;X;A208;2011;20;31;11
;;X;A208;2011;20;32;10
;;X;A208;2011;20;42;5
;;X;A208;2011;20;51;4
;;X;A208;2011;20;52;13
;;X;A208;2011;20;53;2
;;X;A208;2011;20;63;11
;;X;A208;2011;20;64;5
;;X;A208;2011;20;80;1
;;X;A208;2011;31;10;17
;;X;A208;2011;31;20;3
;;X;A208;2011;31;31;871
;;X;A208;2011;31;32;1
;;X;A208;2011;31;42;3
;;X;A208;2011;31;63;2
;;X;A208;2011;31;64;6
;;X;A208;2011;32;10;13
;;X;A208;2011;32;20;4
;;X;A208;2011;32;31;3
;;X;A208;2011;32;32;464
;;X;A208;2011;32;41;15
;;X;A208;2011;32;51;1
;;X;A208;2011;32;52;2
;;X;A208;2011;32;63;1
;;X;A208;2011;32;64;3
;;X;A208;2011;32;80;2
;;X;A208;2011;41;10;32
;;X;A208;2011;41;31;1
;;X;A208;2011;41;32;17
;;X;A208;2011;41;41;228
;;X;A208;2011;41;42;1
;;X;A208;2011;41;64;2
;;X;A208;2011;41;80;1
;;X;A208;2011;42;10;67
;;X;A208;2011;42;20;5
;;X;A208;2011;42;31;2
;;X;A208;2011;42;32;1
;;X;A208;2011;42;41;22
;;X;A208;2011;42;42;960
;;X;A208;2011;42;51;30
;;X;A208;2011;42;52;5
;;X;A208;2011;42;80;2
;;X;A208;2011;51;10;157
;;X;A208;2011;51;20;10
;;X;A208;2011;51;31;2
;;X;A208;2011;51;32;1
;;X;A208;2011;51;42;4
;;X;A208;2011;51;51;296
;;X;A208;2011;51;52;15
;;X;A208;2011;52;10;3
;;X;A208;2011;52;20;5
;;X;A208;2011;52;31;2
;;X;A208;2011;52;42;1
;;X;A208;2011;52;52;557
;;X;A208;2011;52;72;1
;;X;A208;2011;53;10;9
;;X;A208;2011;53;20;7
;;X;A208;2011;53;31;1
;;X;A208;2011;53;32;1
;;X;A208;2011;53;42;1
;;X;A208;2011;53;51;2
;;X;A208;2011;53;52;56
;;X;A208;2011;53;53;435
;;X;A208;2011;53;63;5
;;X;A208;2011;53;64;4
;;X;A208;2011;53;71;3
;;X;A208;2011;53;80;2
;;X;A208;2011;63;10;21
;;X;A208;2011;63;31;3
;;X;A208;2011;63;41;2
;;X;A208;2011;63;52;5
;;X;A208;2011;63;53;3
;;X;A208;2011;63;63;309
;;X;A208;2011;63;64;21
;;X;A208;2011;64;10;8
;;X;A208;2011;64;52;2
;;X;A208;2011;64;53;4
;;X;A208;2011;64;63;15
;;X;A208;2011;64;64;1162
;;X;A208;2011;64;72;2
;;X;A208;2011;64;80;1
;;X;A208;2011;71;10;7
;;X;A208;2011;71;52;1
;;X;A208;2011;71;64;19
;;X;A208;2011;71;71;427
;;X;A208;2011;71;72;4
;;X;A208;2011;71;80;65
;;X;A208;2011;72;10;4
;;X;A208;2011;72;42;2
;;X;A208;2011;72;64;23
;;X;A208;2011;72;71;10
;;X;A208;2011;72;72;344
;;X;A208;2011;72;80;28
;;X;A208;2011;80;10;13
;;X;A208;2011;80;20;2
;;X;A208;2011;80;31;3
;;X;A208;2011;80;51;1
;;X;A208;2011;80;52;1
;;X;A208;2011;80;63;2
;;X;A208;2011;80;64;1
;;X;A208;2011;80;71;5
;;X;A208;2011;80;72;5
;;X;A208;2011;80;80;1284
;;X;A209;2007;10;10;5643
;;X;A209;2007;10;20;46
;;X;A209;2007;10;31;26
;;X;A209;2007;10;32;14
;;X;A209;2007;10;42;4
;;X;A209;2007;10;51;13
;;X;A209;2007;10;52;20
;;X;A209;2007;10;53;2
;;X;A209;2007;10;63;6
;;X;A209;2007;10;64;7
;;X;A209;2007;10;72;1
;;X;A209;2007;10;80;12
;;X;A209;2007;20;10;3146
;;X;A209;2007;20;20;2522
;;X;A209;2007;20;31;12
;;X;A209;2007;20;32;39
;;X;A209;2007;20;42;23
;;X;A209;2007;20;51;59
;;X;A209;2007;20;52;53
;;X;A209;2007;20;53;19
;;X;A209;2007;20;63;20
;;X;A209;2007;20;64;80
;;X;A209;2007;20;71;2
;;X;A209;2007;20;72;5
;;X;A209;2007;20;80;5
;;X;A209;2007;31;10;492
;;X;A209;2007;31;20;3
;;X;A209;2007;31;31;2633
;;X;A209;2007;31;32;145
;;X;A209;2007;31;41;1
;;X;A209;2007;31;42;3
;;X;A209;2007;31;51;3
;;X;A209;2007;31;52;13
;;X;A209;2007;31;63;22
;;X;A209;2007;31;64;131
;;X;A209;2007;31;71;4
;;X;A209;2007;32;10;239
;;X;A209;2007;32;20;9
;;X;A209;2007;32;31;23
;;X;A209;2007;32;32;2004
;;X;A209;2007;32;41;19
;;X;A209;2007;32;42;3
;;X;A209;2007;32;51;1
;;X;A209;2007;32;52;12
;;X;A209;2007;32;64;10
;;X;A209;2007;32;71;2
;;X;A209;2007;32;72;1
;;X;A209;2007;41;10;282
;;X;A209;2007;41;20;1
;;X;A209;2007;41;31;10
;;X;A209;2007;41;32;257
;;X;A209;2007;41;41;712
;;X;A209;2007;41;42;82
;;X;A209;2007;41;51;5
;;X;A209;2007;41;52;15
;;X;A209;2007;41;63;2
;;X;A209;2007;41;64;18
;;X;A209;2007;41;71;4
;;X;A209;2007;41;80;5
;;X;A209;2007;42;10;1003
;;X;A209;2007;42;20;9
;;X;A209;2007;42;31;5
;;X;A209;2007;42;32;128
;;X;A209;2007;42;41;7
;;X;A209;2007;42;42;3099
;;X;A209;2007;42;51;102
;;X;A209;2007;42;52;12
;;X;A209;2007;42;64;43
;;X;A209;2007;42;71;2
;;X;A209;2007;51;10;806
;;X;A209;2007;51;20;21
;;X;A209;2007;51;42;26
;;X;A209;2007;51;51;1696
;;X;A209;2007;51;52;138
;;X;A209;2007;51;53;1
;;X;A209;2007;51;63;1
;;X;A209;2007;51;64;8
;;X;A209;2007;51;71;1
;;X;A209;2007;51;80;1
;;X;A209;2007;52;10;205
;;X;A209;2007;52;20;7
;;X;A209;2007;52;31;1
;;X;A209;2007;52;42;1
;;X;A209;2007;52;51;32
;;X;A209;2007;52;52;2517
;;X;A209;2007;52;53;13
;;X;A209;2007;52;63;3
;;X;A209;2007;52;64;26
;;X;A209;2007;52;71;2
;;X;A209;2007;52;72;1
;;X;A209;2007;52;80;2
;;X;A209;2007;53;10;177
;;X;A209;2007;53;20;33
;;X;A209;2007;53;31;2
;;X;A209;2007;53;32;1
;;X;A209;2007;53;42;1
;;X;A209;2007;53;51;3
;;X;A209;2007;53;52;577
;;X;A209;2007;53;53;1181
;;X;A209;2007;53;63;23
;;X;A209;2007;53;64;194
;;X;A209;2007;53;71;20
;;X;A209;2007;53;80;2
;;X;A209;2007;63;10;245
;;X;A209;2007;63;20;7
;;X;A209;2007;63;31;37
;;X;A209;2007;63;32;20
;;X;A209;2007;63;42;1
;;X;A209;2007;63;51;2
;;X;A209;2007;63;52;102
;;X;A209;2007;63;53;17
;;X;A209;2007;63;63;1192
;;X;A209;2007;63;64;805
;;X;A209;2007;63;71;9
;;X;A209;2007;63;80;6
;;X;A209;2007;64;10;130
;;X;A209;2007;64;20;4
;;X;A209;2007;64;31;4
;;X;A209;2007;64;32;4
;;X;A209;2007;64;51;10
;;X;A209;2007;64;52;6
;;X;A209;2007;64;53;9
;;X;A209;2007;64;63;26
;;X;A209;2007;64;64;5608
;;X;A209;2007;64;71;50
;;X;A209;2007;64;72;6
;;X;A209;2007;64;80;21
;;X;A209;2007;71;10;88
;;X;A209;2007;71;31;3
;;X;A209;2007;71;32;13
;;X;A209;2007;71;42;1
;;X;A209;2007;71;51;2
;;X;A209;2007;71;52;5
;;X;A209;2007;71;53;1
;;X;A209;2007;71;64;241
;;X;A209;2007;71;71;2770
;;X;A209;2007;71;72;36
;;X;A209;2007;71;80;93
;;X;A209;2007;72;10;118
;;X;A209;2007;72;31;2
;;X;A209;2007;72;32;1
;;X;A209;2007;72;42;1
;;X;A209;2007;72;52;1
;;X;A209;2007;72;53;1
;;X;A209;2007;72;63;1
;;X;A209;2007;72;64;866
;;X;A209;2007;72;71;288
;;X;A209;2007;72;72;1668
;;X;A209;2007;72;80;114
;;X;A209;2007;80;10;174
;;X;A209;2007;80;20;2
;;X;A209;2007;80;42;2
;;X;A209;2007;80;51;3
;;X;A209;2007;80;52;13
;;X;A209;2007;80;53;1
;;X;A209;2007;80;63;2
;;X;A209;2007;80;64;311
;;X;A209;2007;80;71;759
;;X;A209;2007;80;72;5
;;X;A209;2007;80;80;4980
;;X;A209;2008;10;10;6057
;;X;A209;2008;10;20;46
;;X;A209;2008;10;31;19
;;X;A209;2008;10;32;14
;;X;A209;2008;10;42;7
;;X;A209;2008;10;51;13
;;X;A209;2008;10;52;16
;;X;A209;2008;10;63;5
;;X;A209;2008;10;64;27
;;X;A209;2008;10;71;5
;;X;A209;2008;10;72;2
;;X;A209;2008;10;80;7
;;X;A209;2008;20;10;3194
;;X;A209;2008;20;20;2544
;;X;A209;2008;20;31;23
;;X;A209;2008;20;32;17
;;X;A209;2008;20;41;5
;;X;A209;2008;20;42;19
;;X;A209;2008;20;51;23
;;X;A209;2008;20;52;78
;;X;A209;2008;20;53;17
;;X;A209;2008;20;63;21
;;X;A209;2008;20;64;109
;;X;A209;2008;20;71;5
;;X;A209;2008;20;72;4
;;X;A209;2008;20;80;4
;;X;A209;2008;31;10;458
;;X;A209;2008;31;20;2
;;X;A209;2008;31;31;2703
;;X;A209;2008;31;32;62
;;X;A209;2008;31;51;6
;;X;A209;2008;31;52;8
;;X;A209;2008;31;63;16
;;X;A209;2008;31;64;124
;;X;A209;2008;31;71;7
;;X;A209;2008;31;80;2
;;X;A209;2008;32;10;341
;;X;A209;2008;32;20;6
;;X;A209;2008;32;31;26
;;X;A209;2008;32;32;1713
;;X;A209;2008;32;41;16
;;X;A209;2008;32;42;1
;;X;A209;2008;32;52;11
;;X;A209;2008;32;63;1
;;X;A209;2008;32;64;4
;;X;A209;2008;32;71;1
;;X;A209;2008;32;80;3
;;X;A209;2008;41;10;339
;;X;A209;2008;41;20;3
;;X;A209;2008;41;31;9
;;X;A209;2008;41;32;174
;;X;A209;2008;41;41;722
;;X;A209;2008;41;42;43
;;X;A209;2008;41;51;4
;;X;A209;2008;41;52;10
;;X;A209;2008;41;53;1
;;X;A209;2008;41;63;1
;;X;A209;2008;41;64;12
;;X;A209;2008;41;71;6
;;X;A209;2008;42;10;1144
;;X;A209;2008;42;20;18
;;X;A209;2008;42;31;6
;;X;A209;2008;42;32;81
;;X;A209;2008;42;41;5
;;X;A209;2008;42;42;2877
;;X;A209;2008;42;51;50
;;X;A209;2008;42;52;15
;;X;A209;2008;42;53;3
;;X;A209;2008;42;64;32
;;X;A209;2008;42;71;2
;;X;A209;2008;42;80;1
;;X;A209;2008;51;10;792
;;X;A209;2008;51;20;26
;;X;A209;2008;51;32;4
;;X;A209;2008;51;42;13
;;X;A209;2008;51;51;1145
;;X;A209;2008;51;52;120
;;X;A209;2008;51;53;2
;;X;A209;2008;51;63;1
;;X;A209;2008;51;64;20
;;X;A209;2008;51;72;1
;;X;A209;2008;51;80;2
;;X;A209;2008;52;10;181
;;X;A209;2008;52;20;10
;;X;A209;2008;52;32;2
;;X;A209;2008;52;42;2
;;X;A209;2008;52;51;26
;;X;A209;2008;52;52;2513
;;X;A209;2008;52;53;19
;;X;A209;2008;52;64;28
;;X;A209;2008;52;71;2
;;X;A209;2008;52;72;1
;;X;A209;2008;53;10;139
;;X;A209;2008;53;20;11
;;X;A209;2008;53;31;4
;;X;A209;2008;53;32;4
;;X;A209;2008;53;41;2
;;X;A209;2008;53;42;2
;;X;A209;2008;53;51;4
;;X;A209;2008;53;52;678
;;X;A209;2008;53;53;1143
;;X;A209;2008;53;63;20
;;X;A209;2008;53;64;170
;;X;A209;2008;53;71;48
;;X;A209;2008;53;80;2
;;X;A209;2008;63;10;255
;;X;A209;2008;63;20;4
;;X;A209;2008;63;31;32
;;X;A209;2008;63;32;14
;;X;A209;2008;63;52;100
;;X;A209;2008;63;53;16
;;X;A209;2008;63;63;1230
;;X;A209;2008;63;64;843
;;X;A209;2008;63;71;13
;;X;A209;2008;63;72;5
;;X;A209;2008;63;80;2
;;X;A209;2008;64;10;169
;;X;A209;2008;64;20;2
;;X;A209;2008;64;31;12
;;X;A209;2008;64;32;1
;;X;A209;2008;64;42;1
;;X;A209;2008;64;51;8
;;X;A209;2008;64;52;3
;;X;A209;2008;64;53;3
;;X;A209;2008;64;63;23
;;X;A209;2008;64;64;5637
;;X;A209;2008;64;71;59
;;X;A209;2008;64;72;9
;;X;A209;2008;64;80;13
;;X;A209;2008;71;10;89
;;X;A209;2008;71;20;4
;;X;A209;2008;71;31;2
;;X;A209;2008;71;32;4
;;X;A209;2008;71;51;2
;;X;A209;2008;71;52;20
;;X;A209;2008;71;53;5
;;X;A209;2008;71;64;186
;;X;A209;2008;71;71;2928
